bjd_code,altitude_m,altitude_source
4476043028,7,emd_point
4476043029,7,emd_point
4476043030,7,emd_point
4476043031,7,emd_point
4476044000,20,emd_point
4476044021,20,emd_point
4476044022,20,emd_point
4476044023,20,emd_point
4476044024,20,emd_point
4476044025,20,emd_point
4476044026,20,emd_point
4476045000,15,emd_point
4476045021,15,emd_point
4476045022,15,emd_point
4476045023,15,emd_point
4476045024,15,emd_point
4476045025,15,emd_point
4476045026,15,emd_point
4476045027,15,emd_point
4476045028,15,emd_point
4476045029,15,emd_point
4476045030,15,emd_point
4476045031,15,emd_point
4477025000,7,emd_point
4477025021,7,emd_point
4477025022,7,emd_point
4477025023,7,emd_point
4477025024,7,emd_point
4477025025,7,emd_point
4477025026,7,emd_point
4477025027,7,emd_point
4477025028,7,emd_point
4477025029,7,emd_point
4477025030,7,emd_point
4477025300,4,emd_point
4477025321,4,emd_point
4477025322,4,emd_point
4477025323,4,emd_point
4477025324,4,emd_point
4477025325,4,emd_point
4477025326,4,emd_point
4477025327,4,emd_point
4477025328,4,emd_point
4477025329,4,emd_point
4477025330,4,emd_point
4477025331,4,emd_point
4477025332,4,emd_point
4477025333,4,emd_point
4477031000,6,emd_point
4477031021,6,emd_point
4477031022,6,emd_point
4477031023,6,emd_point
4477031024,6,emd_point
4477031025,6,emd_point
4477031026,6,emd_point
4477031027,6,emd_point
4477031028,6,emd_point
4477031029,6,emd_point
4477031030,6,emd_point
4477031031,6,emd_point
4477031032,6,emd_point
4477031033,6,emd_point
4477031034,6,emd_point
4477031035,6,emd_point
4477031036,6,emd_point
4477031037,6,emd_point
4477032000,0,emd_point
4477032021,0,emd_point
4477032022,0,emd_point
4477032023,0,emd_point
4477032024,0,emd_point
4477032025,0,emd_point
4477032026,0,emd_point
4477032027,0,emd_point
4477032028,0,emd_point
4477032029,0,emd_point
4477032030,0,emd_point
4477032031,0,emd_point
4477032032,0,emd_point
4477032033,0,emd_point
4477032034,0,emd_point
4477032035,0,emd_point
4477032036,0,emd_point
4477032037,0,emd_point
4477032038,0,emd_point
4477032039,0,emd_point
4477033000,7,emd_point
4477033021,7,emd_point
4477033022,7,emd_point
4477033023,7,emd_point
4477033024,7,emd_point
4477033025,7,emd_point
4477033026,7,emd_point
4477033027,7,emd_point
4477033028,7,emd_point
4477033029,7,emd_point
4477033030,7,emd_point
4477033031,7,emd_point
4477033032,7,emd_point
4477033033,7,emd_point
4477034000,19,emd_point
4477034021,19,emd_point
4477034022,19,emd_point
4477034023,19,emd_point
4477034024,19,emd_point
4477034025,19,emd_point
4477034026,19,emd_point
4477034027,19,emd_point
4477034028,19,emd_point
4477034029,19,emd_point
4477034030,19,emd_point
4477034031,19,emd_point
4477034032,19,emd_point
4477034033,19,emd_point
4477034034,19,emd_point
4477034035,19,emd_point
4477034036,19,emd_point
4477034037,19,emd_point
4477034038,19,emd_point
4477034039,19,emd_point
4477034040,19,emd_point
4477034041,19,emd_point
4477035000,32,emd_point
4477035021,32,emd_point
4477035022,32,emd_point
4477035023,32,emd_point
4477035024,32,emd_point
4477035025,32,emd_point
4477035026,32,emd_point
4477035027,32,emd_point
4477035028,32,emd_point
4477035029,32,emd_point
4477035030,32,emd_point
4477035031,32,emd_point
4477035032,32,emd_point
4477035033,32,emd_point
4477035034,32,emd_point
4477035035,32,emd_point
4477035036,32,emd_point
4477036000,14,emd_point
4477036021,14,emd_point
4477036022,14,emd_point
4477036023,14,emd_point
4477036024,14,emd_point
4477036025,14,emd_point
4477036026,14,emd_point
4477036027,14,emd_point
4477036028,14,emd_point
4477036029,14,emd_point
4477036030,14,emd_point
4477037000,12,emd_point
4477037021,12,emd_point
4477037022,12,emd_point
4477037023,12,emd_point
4477037024,12,emd_point
4477037025,12,emd_point
4477037026,12,emd_point
4477037027,12,emd_point
4477037028,12,emd_point
4477038000,37,emd_point
4477038021,37,emd_point
4477038022,37,emd_point
4477038023,37,emd_point
4477038024,37,emd_point
4477038025,37,emd_point
4477038026,37,emd_point
4477038027,37,emd_point
4477038028,37,emd_point
4477038029,37,emd_point
4477038030,37,emd_point
4477038031,37,emd_point
4477038032,37,emd_point
4477038033,37,emd_point
4477038034,37,emd_point
4477038035,37,emd_point
4477039000,5,emd_point
4477039021,5,emd_point
4477039022,5,emd_point
4477039023,5,emd_point
4477039024,5,emd_point
4477039025,5,emd_point
4477039026,5,emd_point
4477039027,5,emd_point
4477039028,5,emd_point
4477039029,5,emd_point
4477039030,5,emd_point
4477040000,23,emd_point
4477040021,23,emd_point
4477040022,23,emd_point
4477040023,23,emd_point
4477040024,23,emd_point
4477040025,23,emd_point
4477040026,23,emd_point
4477040027,23,emd_point
4477040028,23,emd_point
4477040029,23,emd_point
4477040030,23,emd_point
4477040031,23,emd_point
4477041000,10,emd_point
4477041021,10,emd_point
4477041022,10,emd_point
4477041023,10,emd_point
4477041024,10,emd_point
4477041025,10,emd_point
4477041026,10,emd_point
4477041027,10,emd_point
4477041028,10,emd_point
4477041029,10,emd_point
4479025000,95,emd_point
4479025021,95,emd_point
4479025022,95,emd_point
4479025023,95,emd_point
4479025024,95,emd_point
4479025025,95,emd_point
4479025026,95,emd_point
4479025027,95,emd_point
4479025028,95,emd_point
4479025029,95,emd_point
4479025030,95,emd_point
4479025031,95,emd_point
4479031000,106,emd_point
4479031021,106,emd_point
4479031022,106,emd_point
4479031023,106,emd_point
4479031024,106,emd_point
4479031025,106,emd_point
4479031026,106,emd_point
4479031027,106,emd_point
4479031028,106,emd_point
4479031029,106,emd_point
4479032000,113,emd_point
4479032021,113,emd_point
4479032022,113,emd_point
4479032023,113,emd_point
4479032024,113,emd_point
4479032025,113,emd_point
4479032026,113,emd_point
4479032027,113,emd_point
4479032028,113,emd_point
4479032029,113,emd_point
4479032030,113,emd_point
4479032031,113,emd_point
4479032032,113,emd_point
4479032033,113,emd_point
4479032034,113,emd_point
4479032035,113,emd_point
4479032036,113,emd_point
4479033000,34,emd_point
4479033021,34,emd_point
4479033022,34,emd_point
4479033023,34,emd_point
4479033024,34,emd_point
4479033025,34,emd_point
4479033026,34,emd_point
4479033027,34,emd_point
4479033028,34,emd_point
4479033029,34,emd_point
4479033030,34,emd_point
4479033031,34,emd_point
4479033032,34,emd_point
4479033033,34,emd_point
4479033034,34,emd_point
4479033035,34,emd_point
4479033036,34,emd_point
4479034000,38,emd_point
4479034021,38,emd_point
4479034022,38,emd_point
4479034023,38,emd_point
4479034024,38,emd_point
4479034025,38,emd_point
4479034026,38,emd_point
4479034027,38,emd_point
4479035000,11,emd_point
4479035021,11,emd_point
4479035022,11,emd_point
4479035023,11,emd_point
4479035024,11,emd_point
4479035025,11,emd_point
4479035026,11,emd_point
4479035027,11,emd_point
4479035028,11,emd_point
4479035029,11,emd_point
4479035030,11,emd_point
4479035031,11,emd_point
4479036000,20,emd_point
4479036021,20,emd_point
4479036022,20,emd_point
4479036023,20,emd_point
4479036024,20,emd_point
4479036025,20,emd_point
4479036026,20,emd_point
4479036027,20,emd_point
4479036028,20,emd_point
4479036029,20,emd_point
4479036030,20,emd_point
4479036031,20,emd_point
4479037000,85,emd_point
4479037021,85,emd_point
4479037022,85,emd_point
4479037023,85,emd_point
4479037024,85,emd_point
4479037025,85,emd_point
4479037026,85,emd_point
4479037027,85,emd_point
4479037028,85,emd_point
4479037029,85,emd_point
4479037030,85,emd_point
4479037031,85,emd_point
4479037032,85,emd_point
4479038000,114,emd_point
4479038021,114,emd_point
4479038022,114,emd_point
4479038023,114,emd_point
4479038024,114,emd_point
4479038025,114,emd_point
4479038026,114,emd_point
4479038027,114,emd_point
4479038028,114,emd_point
4479038029,114,emd_point
4479038030,114,emd_point
4479038031,114,emd_point
4479038032,114,emd_point
4479039000,58,emd_point
4479039021,58,emd_point
4479039022,58,emd_point
4479039023,58,emd_point
4479039024,58,emd_point
4479039025,58,emd_point
4479039026,58,emd_point
4479039027,58,emd_point
4479039028,58,emd_point
4479039029,58,emd_point
4479039030,58,emd_point
4480025000,31,emd_point
4480025021,31,emd_point
4480025022,31,emd_point
4480025023,31,emd_point
4480025024,31,emd_point
4480025025,31,emd_point
4480025026,31,emd_point
4480025027,31,emd_point
4480025028,31,emd_point
4480025029,31,emd_point
4480025030,31,emd_point
4480025031,31,emd_point
4480025032,31,emd_point
4480025300,10,emd_point
4480025321,10,emd_point
4480025322,10,emd_point
4480025323,10,emd_point
4480025324,10,emd_point
4480025325,10,emd_point
4480025326,10,emd_point
4480025327,10,emd_point
4480025328,10,emd_point
4480025329,10,emd_point
4480025330,10,emd_point
4480025331,10,emd_point
4480025332,10,emd_point
4480025333,10,emd_point
4480025600,26,emd_point
4480025621,26,emd_point
4480025622,26,emd_point
4480025623,26,emd_point
4480025624,26,emd_point
4480025625,26,emd_point
4480025626,26,emd_point
4480025627,26,emd_point
4480025628,26,emd_point
4480025629,26,emd_point
4480025630,26,emd_point
4480025631,26,emd_point
4480025632,26,emd_point
4480025633,26,emd_point
4480032000,57,emd_point
4480032021,57,emd_point
4480032022,57,emd_point
4480032023,57,emd_point
4480032024,57,emd_point
4480032025,57,emd_point
4480032026,57,emd_point
4480032027,57,emd_point
4480032028,57,emd_point
4480032029,57,emd_point
4480032030,57,emd_point
4480032031,57,emd_point
4480032032,57,emd_point
4480032033,57,emd_point
4480033000,32,emd_point
4480033021,32,emd_point
4480033022,32,emd_point
4480033023,32,emd_point
4480033024,32,emd_point
4480033025,32,emd_point
4480033026,32,emd_point
4480033027,32,emd_point
4480033028,32,emd_point
4480033029,32,emd_point
4480033030,32,emd_point
4480033031,32,emd_point
4480033032,32,emd_point
4480033033,32,emd_point
4480033034,32,emd_point
4480034000,48,emd_point
4480034021,48,emd_point
4480034022,48,emd_point
4480034023,48,emd_point
4480034024,48,emd_point
4480034025,48,emd_point
4480034026,48,emd_point
4480034027,48,emd_point
4480034028,48,emd_point
4480034029,48,emd_point
4480034030,48,emd_point
4480034031,48,emd_point
4480034032,48,emd_point
4480034033,48,emd_point
4480034034,48,emd_point
4480034035,48,emd_point
4480034036,48,emd_point
4480035000,55,emd_point
4480035021,55,emd_point
4480035022,55,emd_point
4480035023,55,emd_point
4480035024,55,emd_point
4480035025,55,emd_point
4480035026,55,emd_point
4480035027,55,emd_point
4480035028,55,emd_point
4480035029,55,emd_point
4480035030,55,emd_point
4480035031,55,emd_point
4480036000,24,emd_point
4480036021,24,emd_point
4480036022,24,emd_point
4480036023,24,emd_point
4480036024,24,emd_point
4480036025,24,emd_point
4480036026,24,emd_point
4480036027,24,emd_point
4480036028,24,emd_point
4480036029,24,emd_point
4480037000,75,emd_point
4480037021,75,emd_point
4480037022,75,emd_point
4480037023,75,emd_point
4480037024,75,emd_point
4480037025,75,emd_point
4480037026,75,emd_point
4480037027,75,emd_point
4480037028,75,emd_point
4480037029,75,emd_point
4480037030,75,emd_point
4480037031,75,emd_point
4480037032,75,emd_point
4480038000,17,emd_point
4480038021,17,emd_point
4480038022,17,emd_point
4480038023,17,emd_point
4480038024,17,emd_point
4480038025,17,emd_point
4480038026,17,emd_point
4480038027,17,emd_point
4480038028,17,emd_point
4480038029,17,emd_point
4480038030,17,emd_point
4480038031,17,emd_point
4480038032,17,emd_point
4480038033,17,emd_point
4480038034,17,emd_point
4480038035,17,emd_point
4480038036,17,emd_point
4480039000,70,emd_point
4480039021,70,emd_point
4480039022,70,emd_point
4480039023,70,emd_point
4480039024,70,emd_point
4480039025,70,emd_point
4480039026,70,emd_point
4480039027,70,emd_point
4480039028,70,emd_point
4480039029,70,emd_point
4480039030,70,emd_point
4480039031,70,emd_point
4480039032,70,emd_point
4481025000,31,emd_point
4481025021,31,emd_point
4481025022,31,emd_point
4481025023,31,emd_point
4481025024,31,emd_point
4481025025,31,emd_point
4481025026,31,emd_point
4481025027,31,emd_point
4481025028,31,emd_point
4481025029,31,emd_point
4481025030,31,emd_point
4481025031,31,emd_point
4481025032,31,emd_point
4481025033,31,emd_point
4481025300,28,emd_point
4481025321,28,emd_point
4481025322,28,emd_point
4481025323,28,emd_point
4481025324,28,emd_point
4481025325,28,emd_point
4481025326,28,emd_point
4481025327,28,emd_point
4481025328,28,emd_point
4481025329,28,emd_point
4481025330,28,emd_point
4481025331,28,emd_point
4481025332,28,emd_point
4481025333,28,emd_point
4481025334,28,emd_point
4481025335,28,emd_point
4481025336,28,emd_point
4481025337,28,emd_point
4481025338,28,emd_point
4481025339,28,emd_point
4481025340,28,emd_point
4481025341,28,emd_point
4481031000,46,emd_point
4481031021,46,emd_point
4481031022,46,emd_point
4481031023,46,emd_point
4481031024,46,emd_point
4481031025,46,emd_point
4481031026,46,emd_point
4481031027,46,emd_point
4481031028,46,emd_point
4481031029,46,emd_point
4481031030,46,emd_point
4481031031,46,emd_point
4481031032,46,emd_point
4481032000,42,emd_point
4481032021,42,emd_point
4481032022,42,emd_point
4481032023,42,emd_point
4481032024,42,emd_point
4481032025,42,emd_point
4481032026,42,emd_point
4481032027,42,emd_point
4481032028,42,emd_point
4481032029,42,emd_point
4481032030,42,emd_point
4481032031,42,emd_point
4481032032,42,emd_point
4481032033,42,emd_point
4481032034,42,emd_point
4481032035,42,emd_point
4481032036,42,emd_point
4481033000,29,emd_point
4481033021,29,emd_point
4481033022,29,emd_point
4481033023,29,emd_point
4481033024,29,emd_point
4481033025,29,emd_point
4481033026,29,emd_point
4481033027,29,emd_point
4481033028,29,emd_point
4481033029,29,emd_point
4481033030,29,emd_point
4481033031,29,emd_point
4481033032,29,emd_point
4481033033,29,emd_point
4481033034,29,emd_point
4481033035,29,emd_point
4481033036,29,emd_point
4481033037,29,emd_point
4481033038,29,emd_point
4481033039,29,emd_point
4481033040,29,emd_point
4481034000,35,emd_point
4481034021,35,emd_point
4481034022,35,emd_point
4481034023,35,emd_point
4481034024,35,emd_point
4481034025,35,emd_point
4481034026,35,emd_point
4481034027,35,emd_point
4481034028,35,emd_point
4481034029,35,emd_point
4481034030,35,emd_point
4481034031,35,emd_point
4481034032,35,emd_point
4481034033,35,emd_point
4481034034,35,emd_point
4481035000,30,emd_point
4481035021,30,emd_point
4481035022,30,emd_point
4481035023,30,emd_point
4481035024,30,emd_point
4481035025,30,emd_point
4481035026,30,emd_point
4481035027,30,emd_point
4481035028,30,emd_point
4481035029,30,emd_point
4481035030,30,emd_point
4481035031,30,emd_point
4481035032,30,emd_point
4481035033,30,emd_point
4481036000,40,emd_point
4481036021,40,emd_point
4481036022,40,emd_point
4481036023,40,emd_point
4481036024,40,emd_point
4481036025,40,emd_point
4481036026,40,emd_point
4481036027,40,emd_point
4481036028,40,emd_point
4481036029,40,emd_point
4481036030,40,emd_point
4481036031,40,emd_point
4481036032,40,emd_point
4481036033,40,emd_point
4481036034,40,emd_point
4481036035,40,emd_point
4481036036,40,emd_point
4481037000,52,emd_point
4481037021,52,emd_point
4481037022,52,emd_point
4481037023,52,emd_point
4481037024,52,emd_point
4481037025,52,emd_point
4481037026,52,emd_point
4481037027,52,emd_point
4481037028,52,emd_point
4481037029,52,emd_point
4481037030,52,emd_point
4481037031,52,emd_point
4481037032,52,emd_point
4481037033,52,emd_point
4481037034,52,emd_point
4481037035,52,emd_point
4481038000,15,emd_point
4481038021,15,emd_point
4481038022,15,emd_point
4481038023,15,emd_point
4481038024,15,emd_point
4481038025,15,emd_point
4481038026,15,emd_point
4481038027,15,emd_point
4481038028,15,emd_point
4481038029,15,emd_point
4481038030,15,emd_point
4481038031,15,emd_point
4481038032,15,emd_point
4481039000,9,emd_point
4481039021,9,emd_point
4481039022,9,emd_point
4481039023,9,emd_point
4481039024,9,emd_point
4481039025,9,emd_point
4481039026,9,emd_point
4481039027,9,emd_point
4481039028,9,emd_point
4481039029,9,emd_point
4481039030,9,emd_point
4481039031,9,emd_point
4481039032,9,emd_point
4481039033,9,emd_point
4481040000,15,emd_point
4481040021,15,emd_point
4481040022,15,emd_point
4481040023,15,emd_point
4481040024,15,emd_point
4481040025,15,emd_point
4481040026,15,emd_point
4481040027,15,emd_point
4481040028,15,emd_point
4481040029,15,emd_point
4481040030,15,emd_point
4481040031,15,emd_point
4481040032,15,emd_point
4482525000,29,emd_point
4482525021,29,emd_point
4482525022,29,emd_point
4482525023,29,emd_point
4482525024,29,emd_point
4482525025,29,emd_point
4482525026,29,emd_point
4482525027,29,emd_point
4482525028,29,emd_point
4482525029,29,emd_point
4482525030,29,emd_point
4482525031,29,emd_point
4482525032,29,emd_point
4482525033,29,emd_point
4482525300,10,emd_point
4482525321,10,emd_point
4482525322,10,emd_point
4482525323,10,emd_point
4482525324,10,emd_point
4482525325,10,emd_point
4482525326,10,emd_point
4482531000,4,emd_point
4482531021,4,emd_point
4482531022,4,emd_point
4482531023,4,emd_point
4482532000,8,emd_point
4482532021,8,emd_point
4482532022,8,emd_point
4482532023,8,emd_point
4482532024,8,emd_point
4482532025,8,emd_point
4482532026,8,emd_point
4482532027,8,emd_point
4482532028,8,emd_point
4482532029,8,emd_point
4482533000,7,emd_point
4482533021,7,emd_point
4482533022,7,emd_point
4482533023,7,emd_point
4482533024,7,emd_point
4482533025,7,emd_point
4482533026,7,emd_point
4482533027,7,emd_point
4482533028,7,emd_point
4482533029,7,emd_point
4482534000,5,emd_point
4482534021,5,emd_point
4482534022,5,emd_point
4482534023,5,emd_point
4482534024,5,emd_point
4482534025,5,emd_point
4482534026,5,emd_point
4482534027,5,emd_point
4482534028,5,emd_point
4482534029,5,emd_point
4482535000,31,emd_point
4482535021,31,emd_point
4482535022,31,emd_point
4482535023,31,emd_point
4482535024,31,emd_point
4482535025,31,emd_point
4482535026,31,emd_point
4482535027,31,emd_point
4482535028,31,emd_point
4482535029,31,emd_point
4482535030,31,emd_point
4482535031,31,emd_point
4482536000,62,emd_point
4482536021,62,emd_point
4482536022,62,emd_point
4482536023,62,emd_point
4482536024,62,emd_point
4482536025,62,emd_point
4711110100,1,region_point
4711110200,1,region_point
4711110300,3,emd_point
4711110400,3,emd_point
4711110500,18,emd_point
4711110600,1,region_point
4711110700,1,region_point
4711110800,1,region_point
4711110900,1,region_point
4711111000,1,region_point
4711111100,1,region_point
4711111200,1,region_point
4711111300,1,region_point
4711111400,1,region_point
4711111500,1,region_point
4711111600,1,region_point
4711111700,1,region_point
4711125000,21,emd_point
4711125021,21,emd_point
4711125022,21,emd_point
4711125023,21,emd_point
4711125024,21,emd_point
4711125025,21,emd_point
4711125026,21,emd_point
4711125027,21,emd_point
4711125028,21,emd_point
4711125029,21,emd_point
4711125030,21,emd_point
4711125300,4,emd_point
4711125321,4,emd_point
4711125322,4,emd_point
4711125323,4,emd_point
4711125324,4,emd_point
4711125325,4,emd_point
4711125326,4,emd_point
4711125327,4,emd_point
4711125328,4,emd_point
4711125329,4,emd_point
4711125330,4,emd_point
4711125331,4,emd_point
4711125332,4,emd_point
4711125333,4,emd_point
4711125600,41,emd_point
4711125621,41,emd_point
4711125622,41,emd_point
4711125623,41,emd_point
4711125624,41,emd_point
4711125625,41,emd_point
4711125626,41,emd_point
4711125627,41,emd_point
4711125628,41,emd_point
4711125629,41,emd_point
4711125630,41,emd_point
4711125631,41,emd_point
4711131000,10,emd_point
4711131021,10,emd_point
4711131022,10,emd_point
4711131023,10,emd_point
4711131024,10,emd_point
4711131025,10,emd_point
4711131026,10,emd_point
4711131027,10,emd_point
4711131028,10,emd_point
4711131029,10,emd_point
4711132000,9,emd_point
4711132021,9,emd_point
4711132022,9,emd_point
4711132023,9,emd_point
4711132024,9,emd_point
4711132025,9,emd_point
4711132026,9,emd_point
4711132027,9,emd_point
4711132028,9,emd_point
4711132029,9,emd_point
4711132030,9,emd_point
4711132031,9,emd_point
4711132032,9,emd_point
4711132033,9,emd_point
4711132034,9,emd_point
4711133000,15,emd_point
4711133021,15,emd_point
4711133022,15,emd_point
4711133023,15,emd_point
4711133024,15,emd_point
4711133025,15,emd_point
4711133026,15,emd_point
4711133027,15,emd_point
4711133028,15,emd_point
4711133029,15,emd_point
4711133030,15,emd_point
4711133031,15,emd_point
4711133032,15,emd_point
4711133033,15,emd_point
4711133034,15,emd_point
4711133035,15,emd_point
4711133036,15,emd_point
4711133037,15,emd_point
4711133038,15,emd_point
4711133039,15,emd_point
4711133040,15,emd_point
4711133041,15,emd_point
4711133042,15,emd_point
4711133043,15,emd_point
4711135000,23,emd_point
4711135021,23,emd_point
4711135022,23,emd_point
4711135023,23,emd_point
4711135024,23,emd_point
4711310100,10,region_point
4711310200,10,region_point
4711310300,10,region_point
4711310400,10,region_point
4711310500,10,region_point
4711310600,6,emd_point
4711310700,10,region_point
4711310800,10,region_point
4711310900,10,region_point
4711311000,10,region_point
4711311100,10,region_point
4711311200,10,region_point
4711311300,10,region_point
4711311400,10,region_point
4711311500,10,region_point
4711311600,3,emd_point
4711311700,6,emd_point
4711311800,10,region_point
4711311900,10,region_point
4711312000,0,emd_point
4711312100,10,region_point
4711312200,10,region_point
4711312300,10,region_point
4711312400,10,region_point
4711325000,24,emd_point
4711325021,24,emd_point
4711325022,24,emd_point
4711325023,24,emd_point
4711325024,24,emd_point
4711325025,24,emd_point
4711325026,24,emd_point
4711325027,24,emd_point
4711325028,24,emd_point
4711325029,24,emd_point
4711325030,24,emd_point
4711325031,24,emd_point
4711325032,24,emd_point
4711325033,24,emd_point
4711325034,24,emd_point
4711325035,24,emd_point
4711325036,24,emd_point
4711325037,24,emd_point
4711325038,24,emd_point
4711325039,24,emd_point
4711325040,24,emd_point
4711325041,24,emd_point
4711325042,24,emd_point
4711325043,24,emd_point
4711325044,24,emd_point
4711325045,24,emd_point
4711325046,24,emd_point
4711325047,24,emd_point
4711325048,24,emd_point
4711325049,24,emd_point
4711325050,24,emd_point
4711331000,74,emd_point
4711331021,74,emd_point
4711331022,74,emd_point
4711331023,74,emd_point
4711331024,74,emd_point
4711331025,74,emd_point
4711331026,74,emd_point
4711331027,74,emd_point
4711331028,74,emd_point
4711331029,74,emd_point
4711331030,74,emd_point
4711331031,74,emd_point
4711331032,74,emd_point
4711331033,74,emd_point
4711332000,35,emd_point
4711332021,35,emd_point
4711332022,35,emd_point
4711332023,35,emd_point
4711332024,35,emd_point
4711332025,35,emd_point
4711332026,35,emd_point
4711332027,35,emd_point
4711332028,35,emd_point
4711332029,35,emd_point
4711332030,35,emd_point
4711332031,35,emd_point
4711332032,35,emd_point
4711332033,35,emd_point
4711332034,35,emd_point
4711332035,35,emd_point
4711332036,35,emd_point
4711332037,35,emd_point
4711332038,35,emd_point
4711333000,45,emd_point
4711333021,45,emd_point
4711333022,45,emd_point
4711333023,45,emd_point
4711333024,45,emd_point
4711333025,45,emd_point
4711333026,45,emd_point
4711333027,45,emd_point
4711333028,45,emd_point
4711333029,45,emd_point
4711334000,42,emd_point
4711334021,42,emd_point
4711334022,42,emd_point
4711334023,42,emd_point
4711334024,42,emd_point
4711334025,42,emd_point
4711334026,42,emd_point
4711334027,42,emd_point
4711334028,42,emd_point
4711334029,42,emd_point
4711334030,42,emd_point
4711334031,42,emd_point
4711334032,42,emd_point
4711334033,42,emd_point
4711334034,42,emd_point
4711334035,42,emd_point
4711334036,42,emd_point
4711335000,234,emd_point
4711335021,234,emd_point
4711335022,234,emd_point
4711335023,234,emd_point
4711335024,234,emd_point
4711335025,234,emd_point
4711335026,234,emd_point
4711335027,234,emd_point
4711335028,234,emd_point
4711335029,234,emd_point
4711335030,234,emd_point
4711335031,234,emd_point
4711335032,234,emd_point
4711335033,234,emd_point
4711335034,234,emd_point
4711335035,234,emd_point
4711335036,234,emd_point
4711335037,234,emd_point
4711335038,234,emd_point
4711335039,234,emd_point
4711336000,122,emd_point
4711336021,122,emd_point
4711336022,122,emd_point
4711336023,122,emd_point
4711336024,122,emd_point
4711336025,122,emd_point
4711336026,122,emd_point
4711336027,122,emd_point
4713010100,49,region_point
4713010200,49,region_point
4713010300,49,region_point
4713010400,49,region_point
4713010500,46,emd_point
4713010600,49,region_point
4713010700,49,region_point
4713010800,42,emd_point
4713010900,49,region_point
4713011000,41,emd_point
4713011100,49,region_point
4713011200,49,region_point
4713011300,49,region_point
4713011400,49,region_point
4713011500,49,region_point
4713011600,49,region_point
4713011700,49,region_point
4713011800,49,region_point
4713011900,49,region_point
4713012000,49,region_point
4713012100,49,region_point
4713012200,49,region_point
4713012300,49,region_point
4713012400,44,emd_point
4713012500,40,emd_point
4713012600,48,emd_point
4713012700,49,region_point
4713012800,49,region_point
4713012900,49,region_point
4713013000,49,region_point
4713013100,49,region_point
4713013200,49,region_point
4713013300,49,region_point
4713013400,49,region_point
4713013500,49,region_point
4713013600,49,region_point
4713013700,49,region_point
4713013800,49,region_point
4713013900,49,region_point
4713014000,49,region_point
4713014100,49,region_point
4713014200,49,region_point
4713014300,49,region_point
4713014400,49,region_point
4713025000,6,emd_point
4713025021,6,emd_point
4713025022,6,emd_point
4713025023,6,emd_point
4713025024,6,emd_point
4713025025,6,emd_point
4713025026,6,emd_point
4713025027,6,emd_point
4713025028,6,emd_point
4713025029,6,emd_point
4713025300,16,emd_point
4713025321,16,emd_point
4713025322,16,emd_point
4713025323,16,emd_point
4713025324,16,emd_point
4713025325,16,emd_point
4713025326,16,emd_point
4713025327,16,emd_point
4713025328,16,emd_point
4713025329,16,emd_point
4713025330,16,emd_point
4713025331,16,emd_point
4713025332,16,emd_point
4713025333,16,emd_point
4713025334,16,emd_point
4713025335,16,emd_point
4713025600,80,emd_point
4713025621,80,emd_point
4713025622,80,emd_point
4713025623,80,emd_point
4713025624,80,emd_point
4713025625,80,emd_point
4713025626,80,emd_point
4713025627,80,emd_point
4713025628,80,emd_point
4713025629,80,emd_point
4713025630,80,emd_point
4713025631,80,emd_point
4713025900,93,emd_point
4713025921,93,emd_point
4713025922,93,emd_point
4713025923,93,emd_point
4713025924,93,emd_point
4713025925,93,emd_point
4713025926,93,emd_point
4713025927,93,emd_point
4713025928,93,emd_point
4713025929,93,emd_point
4713025930,93,emd_point
4713025931,93,emd_point
4713025932,93,emd_point
4713025933,93,emd_point
4713025934,93,emd_point
4713025935,93,emd_point
4713025936,93,emd_point
4713025937,93,emd_point
4713031500,71,emd_point
4713031521,71,emd_point
4713031522,71,emd_point
4713031523,71,emd_point
4713031524,71,emd_point
4713031525,71,emd_point
4713031526,71,emd_point
4713031527,71,emd_point
4713031528,71,emd_point
4713031529,71,emd_point
4713031530,71,emd_point
4713031531,71,emd_point
4713031532,71,emd_point
4713031533,71,emd_point
4713031534,71,emd_point
4713031535,71,emd_point
4713032000,9,emd_point
4713032021,9,emd_point
4713032022,9,emd_point
4713032023,9,emd_point
4713032024,9,emd_point
4713032025,9,emd_point
4713032026,9,emd_point
4713032027,9,emd_point
4713032028,9,emd_point
4713032029,9,emd_point
4713032030,9,emd_point
4713032031,9,emd_point
4713032032,9,emd_point
4713032033,9,emd_point
4713032034,9,emd_point
4713032035,9,emd_point
4713033000,55,emd_point
4713033021,55,emd_point
4713033022,55,emd_point
4713033023,55,emd_point
4713033024,55,emd_point
4713033025,55,emd_point
4713033026,55,emd_point
4713033027,55,emd_point
4713033028,55,emd_point
4713033029,55,emd_point
4713033030,55,emd_point
4713033031,55,emd_point
4713033032,55,emd_point
4713033033,55,emd_point
4713034000,210,emd_point
4713034021,210,emd_point
4713034022,210,emd_point
4713034023,210,emd_point
4713034024,210,emd_point
4713034025,210,emd_point
4713034026,210,emd_point
4713034027,210,emd_point
4713034028,210,emd_point
4713034029,210,emd_point
4713035000,104,emd_point
4713035021,104,emd_point
4713035022,104,emd_point
4713035023,104,emd_point
4713035024,104,emd_point
4713035025,104,emd_point
4713035026,104,emd_point
4713035027,104,emd_point
4713035028,104,emd_point
4713036000,26,emd_point
4713036021,26,emd_point
4713036022,26,emd_point
4713036023,26,emd_point
4713036024,26,emd_point
4713036025,26,emd_point
4713036026,26,emd_point
4713036027,26,emd_point
