region_code,year,month,avg_temp,precipitation
5123034000,2025,12,4.1,7.5
5183025000,2021,01,-0.7,6.5
5183025000,2021,02,3.4,2.5
5183025000,2021,03,8.2,177.5
5183025000,2021,04,12.6,94.5
5183025000,2021,05,17.1,155.5
5183025000,2021,06,20.7,46.0
5183025000,2021,07,25.3,169.0
5183025000,2021,08,24.4,287.0
5183025000,2021,09,20.6,163.5
5183025000,2021,10,15.4,213.0
5183025000,2021,11,9.7,9.5
5183025000,2021,12,2.9,15.0
5183025000,2022,01,-0.1,3.0
5183025000,2022,02,0.6,9.0
5183025000,2022,03,7.5,91.5
5183025000,2022,04,14.6,50.5
5183025000,2022,05,18.8,10.0
5183025000,2022,06,21.6,223.5
5183025000,2022,07,24.5,223.5
5183025000,2022,08,24.9,414.0
5183025000,2022,09,20.0,257.5
5183025000,2022,10,13.8,490.5
5183025000,2022,11,11.1,55.5
5183025000,2022,12,0.2,0.0
5183025000,2023,01,0.7,61.0
5183025000,2023,02,3.2,2.5
5183025000,2023,03,9.4,1.5
5183025000,2023,04,12.9,42.0
5183025000,2023,05,18.2,26.0
5183025000,2023,06,22.1,246.0
5183025000,2023,07,25.9,110.0
5183025000,2023,08,24.8,431.5
5183025000,2023,09,21.4,249.0
5183025000,2023,10,16.4,41.5
5183025000,2023,11,9.3,62.5
5183025000,2023,12,2.3,172.0
5183025000,2024,01,1.4,14.5
5183025000,2024,02,2.8,139.5
5183025000,2024,03,6.1,62.0
5183025000,2024,04,14.4,49.5
5183025000,2024,05,18.3,58.5
5183025000,2024,06,22.7,122.5
5183025000,2024,07,26.7,135.5
5183025000,2024,08,27.1,36.0
5183025000,2024,09,22.0,435.5
5183025000,2024,10,15.9,157.5
5183025000,2024,11,10.3,40.5
5183025000,2024,12,3.2,5.0
5183025000,2025,01,1.2,11.0
5183025000,2025,02,1.1,0.0
5183025000,2025,03,6.9,68.0
5183025000,2025,04,12.2,37.5
5183025000,2025,05,17.1,61.5
5183025000,2025,06,23.4,18.0
5183025000,2025,07,27.2,170.5
5183025000,2025,08,27.4,66.5
5183025000,2025,09,22.3,350.5
5183025000,2025,10,15.5,497.5
5183025000,2025,11,10.2,18.5
5183025000,2025,12,3.9,15.0
5113037000,2021,01,-4.3,11.5
5113037000,2021,02,1.1,5.5
5113037000,2021,03,7.6,85.0
5113037000,2021,04,12.5,87.5
5113037000,2021,05,15.7,142.5
5113037000,2021,06,21.6,152.0
5113037000,2021,07,25.8,224.5
5113037000,2021,08,23.7,188.5
5113037000,2021,09,20.0,182.0
5113037000,2021,10,13.4,45.5
5113037000,2021,11,6.0,70.5
5113037000,2021,12,-1.0,6.0
5113037000,2022,01,-4.2,1.5
5113037000,2022,02,-2.8,5.5
5113037000,2022,03,6.1,77.5
5113037000,2022,04,12.8,51.5
5113037000,2022,05,17.2,10.5
5113037000,2022,06,22.1,270.5
5113037000,2022,07,25.4,205.0
5113037000,2022,08,24.2,494.0
5113037000,2022,09,19.4,126.0
5113037000,2022,10,11.8,95.5
5113037000,2022,11,7.1,53.5
5113037000,2022,12,-5.5,10.0
5113037000,2023,01,-3.8,29.5
5113037000,2023,02,0.3,0.5
5113037000,2023,03,7.9,14.5
5113037000,2023,04,12.2,46.0
5113037000,2023,05,17.6,135.5
5113037000,2023,06,22.4,139.0
5113037000,2023,07,25.4,458.0
5113037000,2023,08,25.8,218.0
5113037000,2023,09,21.4,175.5
5113037000,2023,10,12.5,56.5
5113037000,2023,11,1.7,6.5
5113037000,2023,12,-0.7,76.0
5113037000,2024,01,-2.0,23.5
5113037000,2024,02,2.3,75.5
5113037000,2024,03,5.3,59.5
5113037000,2024,04,14.7,51.5
5113037000,2024,05,17.2,128.5
5113037000,2024,06,22.5,129.5
5113037000,2024,07,25.5,433.0
5113037000,2024,08,27.1,123.0
5113037000,2024,09,23.2,222.5
5113037000,2024,10,14.0,151.0
5113037000,2024,11,7.3,61.5
5113037000,2024,12,-1.6,3.0
5113037000,2025,01,-3.4,9.0
5113037000,2025,02,-3.4,12.5
5113037000,2025,03,6.1,41.5
5113037000,2025,04,12.1,81.0
5113037000,2025,05,16.2,68.0
5113037000,2025,06,22.7,147.5
5113037000,2025,07,26.4,256.5
5113037000,2025,08,26.1,137.0
5113037000,2025,09,21.3,277.5
5113037000,2025,10,14.9,161.5
5113037000,2025,11,6.1,13.0
5113037000,2025,12,-0.7,34.5
5219042000,2021,01,-0.6,28.0
5219042000,2021,02,3.2,30.0
5219042000,2021,03,9.0,96.5
5219042000,2021,04,13.6,36.5
5219042000,2021,05,17.2,129.0
5219042000,2021,06,22.6,200.5
5219042000,2021,07,26.1,203.0
5219042000,2021,08,25.2,291.0
5219042000,2021,09,22.2,38.5
5219042000,2021,10,13.9,63.0
5219042000,2021,11,8.3,76.0
5219042000,2021,12,1.6,5.0
5219042000,2022,01,-0.7,0.0
5219042000,2022,02,-0.2,0.5
5219042000,2022,03,8.0,64.5
5219042000,2022,04,13.8,32.5
5219042000,2022,05,17.8,1.5
5219042000,2022,06,23.4,126.5
5219042000,2022,07,26.1,0.0
5219042000,2022,08,25.7,85.5
5219042000,2022,09,21.5,53.5
5219042000,2022,10,13.8,34.5
5219042000,2022,11,8.9,36.0
5219042000,2022,12,-1.4,27.5
5219042000,2023,01,-0.5,25.5
5219042000,2023,02,2.3,15.5
5219042000,2023,03,9.2,47.5
5219042000,2023,04,13.5,38.0
5219042000,2023,05,18.4,166.5
5219042000,2023,06,22.8,351.0
5219042000,2023,07,25.8,628.5
5219042000,2023,08,26.9,317.5
5219042000,2023,09,23.0,113.0
5219042000,2023,10,14.1,14.5
5219042000,2023,11,7.5,96.0
5219042000,2023,12,3.0,94.5
5219042000,2024,01,1.3,33.0
5219042000,2024,02,4.9,106.5
5219042000,2024,03,7.0,66.0
5219042000,2024,04,15.6,73.5
5219042000,2024,05,18.2,85.5
5219042000,2024,06,22.8,192.5
5219042000,2024,07,26.7,322.5
5219042000,2024,08,27.9,91.5
5219042000,2024,09,25.3,180.0
5219042000,2024,10,16.2,102.5
5219042000,2024,11,9.4,65.0
5219042000,2024,12,1.4,6.0
5219042000,2025,01,-0.5,23.0
5219042000,2025,02,-0.9,21.0
5219042000,2025,03,7.6,30.0
5219042000,2025,04,13.4,58.5
5219042000,2025,05,17.2,142.0
5219042000,2025,06,23.3,291.5
5219042000,2025,07,27.3,321.0
5219042000,2025,08,26.8,425.5
5219042000,2025,09,23.4,249.0
5219042000,2025,10,17.4,112.5
5219042000,2025,11,7.7,35.5
5219042000,2025,12,2.4,25.0
1274031000,2021,01,1.2,24.5
1274031000,2021,02,5.0,36.5
1274031000,2021,03,9.2,162.5
1274031000,2021,04,13.7,89.5
1274031000,2021,05,17.4,148.0
1274031000,2021,06,21.9,98.0
1274031000,2021,07,26.1,490.0
1274031000,2021,08,26.1,270.0
1274031000,2021,09,22.7,109.0
1274031000,2021,10,17.5,19.0
1274031000,2021,11,10.7,54.5
1274031000,2021,12,4.8,1.0
1274031000,2022,01,2.3,1.5
1274031000,2022,02,2.9,0.0
1274031000,2022,03,9.4,139.5
1274031000,2022,04,14.0,85.5
1274031000,2022,05,17.4,2.5
1274031000,2022,06,21.1,91.5
1274031000,2022,07,25.3,205.5
1274031000,2022,08,25.1,86.0
1274031000,2022,09,21.4,181.5
1274031000,2022,10,14.9,18.0
1274031000,2022,11,10.7,38.5
1274031000,2022,12,1.1,3.5
1274031000,2023,01,1.3,54.0
1274031000,2023,02,3.5,47.5
1274031000,2023,03,9.6,56.5
1274031000,2023,04,13.4,139.5
1274031000,2023,05,17.6,343.5
1274031000,2023,06,22.1,250.0
1274031000,2023,07,25.5,463.5
1274031000,2023,08,27.0,225.5
1274031000,2023,09,23.9,134.0
1274031000,2023,10,16.1,7.0
1274031000,2023,11,9.7,123.5
1274031000,2023,12,4.8,70.0
1274031000,2024,01,3.1,43.0
1274031000,2024,02,6.0,183.5
1274031000,2024,03,8.1,101.0
1274031000,2024,04,15.0,212.0
1274031000,2024,05,18.0,261.0
1274031000,2024,06,22.0,140.0
1274031000,2024,07,26.5,235.0
1274031000,2024,08,28.4,46.0
1274031000,2024,09,26.1,279.5
1274031000,2024,10,18.0,139.5
1274031000,2024,11,11.5,135.5
1274031000,2024,12,3.8,0.5
1274031000,2025,01,1.8,4.0
1274031000,2025,02,1.3,64.5
1274031000,2025,03,8.4,55.5
1274031000,2025,04,13.2,101.0
1274031000,2025,05,16.9,336.0
1274031000,2025,06,22.4,97.0
1274031000,2025,07,27.1,89.5
1274031000,2025,08,27.2,234.5
1274031000,2025,09,24.7,92.0
1274031000,2025,10,18.5,154.5
1274031000,2025,11,10.0,29.0
1274031000,2025,12,4.5,16.5
4711000000,2021,01,NA,NA
4711000000,2021,02,NA,NA
4711000000,2021,03,NA,NA
4711000000,2021,04,NA,NA
4711000000,2021,05,NA,NA
4711000000,2021,06,NA,NA
4711000000,2021,07,NA,NA
4711000000,2021,08,NA,NA
4711000000,2021,09,NA,NA
4711000000,2021,10,NA,NA
4711000000,2021,11,NA,NA
4711000000,2021,12,NA,NA
4711000000,2022,01,NA,NA
4711000000,2022,02,NA,NA
4711000000,2022,03,NA,NA
4711000000,2022,04,NA,NA
4711000000,2022,05,NA,NA
4711000000,2022,06,NA,NA
4711000000,2022,07,NA,NA
4711000000,2022,08,NA,NA
4711000000,2022,09,NA,NA
4711000000,2022,10,NA,NA
4711000000,2022,11,NA,NA
4711000000,2022,12,NA,NA
4711000000,2023,01,NA,NA
4711000000,2023,02,NA,NA
4711000000,2023,03,NA,NA
4711000000,2023,04,NA,NA
4711000000,2023,05,NA,NA
4711000000,2023,06,NA,NA
4711000000,2023,07,NA,NA
4711000000,2023,08,NA,NA
4711000000,2023,09,NA,NA
4711000000,2023,10,NA,NA
4711000000,2023,11,NA,NA
4711000000,2023,12,NA,NA
4711000000,2024,01,NA,NA
4711000000,2024,02,NA,NA
4711000000,2024,03,NA,NA
4711000000,2024,04,NA,NA
4711000000,2024,05,NA,NA
4711000000,2024,06,NA,NA
4711000000,2024,07,NA,NA
4711000000,2024,08,NA,NA
4711000000,2024,09,NA,NA
4711000000,2024,10,15.7,84.0
4711000000,2024,11,10.6,68.0
4711000000,2024,12,3.2,4.5
4711000000,2025,01,1.3,12.5
4711000000,2025,02,1.2,12.5
4711000000,2025,03,8.3,73.5
4711000000,2025,04,13.0,42.5
4711000000,2025,05,16.7,98.5
4711000000,2025,06,23.1,146.0
4711000000,2025,07,26.5,270.0
4711000000,2025,08,27.4,140.0
4711000000,2025,09,23.2,79.5
4711000000,2025,10,16.9,253.5
4711000000,2025,11,9.6,9.0
4711000000,2025,12,4.0,19.0
4782033000,2021,01,-0.6,14.5
4782033000,2021,02,4.0,23.0
4782033000,2021,03,9.2,119.0
4782033000,2021,04,13.2,65.0
4782033000,2021,05,17.0,129.0
4782033000,2021,06,22.2,49.5
4782033000,2021,07,26.0,245.0
4782033000,2021,08,24.9,445.0
4782033000,2021,09,21.2,78.0
4782033000,2021,10,15.0,38.5
4782033000,2021,11,7.4,55.5
4782033000,2021,12,1.6,3.0
4782033000,2022,01,-0.4,0.0
4782033000,2022,02,0.3,0.0
4782033000,2022,03,8.4,48.5
4782033000,2022,04,14.0,47.0
4782033000,2022,05,18.6,2.5
4782033000,2022,06,23.0,168.0
4782033000,2022,07,26.4,113.5
4782033000,2022,08,25.6,188.5
4782033000,2022,09,20.7,152.5
4782033000,2022,10,13.7,24.0
4782033000,2022,11,9.3,106.0
4782033000,2022,12,-0.9,6.0
4782033000,2023,01,-0.5,26.5
4782033000,2023,02,3.0,23.0
4782033000,2023,03,9.8,29.0
4782033000,2023,04,13.5,45.0
4782033000,2023,05,17.9,279.0
4782033000,2023,06,22.6,299.5
4782033000,2023,07,25.9,408.0
4782033000,2023,08,26.9,389.5
4782033000,2023,09,22.8,179.0
4782033000,2023,10,13.9,8.5
4782033000,2023,11,7.6,42.0
4782033000,2023,12,2.6,119.0
4782033000,2024,01,1.2,20.5
4782033000,2024,02,4.7,80.5
4782033000,2024,03,7.3,82.5
4782033000,2024,04,15.0,83.5
4782033000,2024,05,18.0,89.5
4782033000,2024,06,22.9,139.5
4782033000,2024,07,27.1,423.5
4782033000,2024,08,28.1,54.0
4782033000,2024,09,24.9,168.0
4782033000,2024,10,16.2,129.5
4782033000,2024,11,9.4,60.5
4782033000,2024,12,1.6,3.5
4782033000,2025,01,-0.4,5.5
4782033000,2025,02,-0.4,15.0
4782033000,2025,03,8.3,28.0
4782033000,2025,04,13.7,51.5
4782033000,2025,05,16.9,126.0
4782033000,2025,06,23.3,220.5
4782033000,2025,07,26.9,395.0
4782033000,2025,08,27.3,342.0
4782033000,2025,09,23.6,130.0
4782033000,2025,10,16.9,106.5
4782033000,2025,11,7.8,19.0
4782033000,2025,12,2.2,13.5
4792032000,2021,01,-4.2,9.5
4792032000,2021,02,0.8,8.0
4792032000,2021,03,6.9,125.5
4792032000,2021,04,11.3,90.0
4792032000,2021,05,14.9,176.0
4792032000,2021,06,20.5,89.0
4792032000,2021,07,24.9,186.5
4792032000,2021,08,23.1,282.0
4792032000,2021,09,19.1,182.5
4792032000,2021,10,13.0,45.0
4792032000,2021,11,5.5,38.5
4792032000,2021,12,-0.6,2.0
4792032000,2022,01,-3.0,0.5
4792032000,2022,02,-1.9,1.5
4792032000,2022,03,6.3,105.0
4792032000,2022,04,12.8,36.0
4792032000,2022,05,17.5,4.5
4792032000,2022,06,22.2,104.5
4792032000,2022,07,25.7,176.5
4792032000,2022,08,24.3,336.0
4792032000,2022,09,19.5,38.0
4792032000,2022,10,11.9,67.0
4792032000,2022,11,7.3,66.0
4792032000,2022,12,-4.0,6.0
4792032000,2023,01,-2.8,25.5
4792032000,2023,02,0.9,8.0
4792032000,2023,03,6.2,29.0
4792032000,2023,04,9.4,66.0
4792032000,2023,05,14.9,123.5
4792032000,2023,06,19.7,253.5
4792032000,2023,07,23.0,268.0
4792032000,2023,08,24.1,284.5
4792032000,2023,09,19.5,213.5
4792032000,2023,10,10.1,24.5
4792032000,2023,11,3.4,37.0
4792032000,2023,12,-2.4,92.5
4792032000,2024,01,-3.4,10.0
4792032000,2024,02,0.2,58.0
4792032000,2024,03,3.3,51.0
4792032000,2024,04,12.7,41.5
4792032000,2024,05,15.3,107.5
4792032000,2024,06,20.8,86.5
4792032000,2024,07,23.9,463.5
4792032000,2024,08,25.7,12.5
4792032000,2024,09,22.3,159.0
4792032000,2024,10,13.1,85.0
4792032000,2024,11,6.2,26.5
4792032000,2024,12,-2.3,2.5
4792032000,2025,01,-4.4,5.5
4792032000,2025,02,-4.7,4.0
4792032000,2025,03,4.2,35.0
4792032000,2025,04,10.4,58.0
4792032000,2025,05,14.4,115.5
4792032000,2025,06,21.0,154.5
4792032000,2025,07,24.8,184.5
4792032000,2025,08,24.8,57.0
4792032000,2025,09,20.1,165.5
4792032000,2025,10,13.5,136.5
4792032000,2025,11,4.3,6.5
4792032000,2025,12,-2.2,17.0
5011013400,2021,01,4.4,112.5
5011013400,2021,02,7.4,59.0
5011013400,2021,03,10.8,97.0
5011013400,2021,04,13.9,60.0
5011013400,2021,05,17.9,112.5
5011013400,2021,06,22.5,148.0
5011013400,2021,07,26.3,247.5
5011013400,2021,08,25.4,345.0
5011013400,2021,09,22.9,581.5
5011013400,2021,10,17.5,64.5
5011013400,2021,11,11.3,101.5
5011013400,2021,12,6.3,31.5
5011013400,2022,01,3.8,40.5
5011013400,2022,02,3.1,15.0
5011013400,2022,03,9.6,160.0
5011013400,2022,04,14.0,107.5
5011013400,2022,05,18.0,11.0
5011013400,2022,06,22.7,165.0
5011013400,2022,07,26.6,201.5
5011013400,2022,08,26.9,178.5
5011013400,2022,09,22.0,424.5
5011013400,2022,10,15.9,36.5
5011013400,2022,11,12.7,97.0
5011013400,2022,12,4.3,49.5
5011013400,2023,01,4.4,57.5
5011013400,2023,02,5.4,95.5
5011013400,2023,03,10.3,62.0
5011013400,2023,04,13.9,92.5
5011013400,2023,05,18.1,354.0
5011013400,2023,06,22.1,180.0
5011013400,2023,07,26.6,335.0
5011013400,2023,08,26.8,270.5
5011013400,2023,09,23.9,141.0
5011013400,2023,10,17.0,31.0
5011013400,2023,11,11.4,107.5
5011013400,2023,12,7.2,121.0
5011013400,2024,01,5.6,126.5
5011013400,2024,02,7.8,263.5
5011013400,2024,03,9.1,103.0
5011013400,2024,04,15.3,64.5
5011013400,2024,05,18.0,65.0
5011013400,2024,06,22.0,342.5
5011013400,2024,07,27.5,212.0
5011013400,2024,08,28.0,66.0
5011013400,2024,09,25.6,266.5
5011013400,2024,10,18.8,229.0
5011013400,2024,11,13.0,350.5
5011013400,2024,12,6.2,16.0
5011013400,2025,01,4.2,29.5
5011013400,2025,02,3.0,60.0
5011013400,2025,03,10.0,104.0
5011013400,2025,04,14.2,37.5
5011013400,2025,05,17.3,90.5
5011013400,2025,06,23.1,99.5
5011013400,2025,07,26.9,142.0
5011013400,2025,08,27.4,86.0
5011013400,2025,09,25.1,334.5
5011013400,2025,10,19.7,88.5
5011013400,2025,11,11.8,54.5
5011013400,2025,12,7.1,37.0
4180025000,2021,01,NA,6.5
4180025000,2021,02,NA,6.5
4180025000,2021,03,NA,139.5
4180025000,2021,04,NA,100.5
4180025000,2021,05,NA,219.0
4180025000,2021,06,NA,70.0
4180025000,2021,07,NA,99.5
4180025000,2021,08,NA,232.0
4180025000,2021,09,NA,115.5
4180025000,2021,10,NA,127.0
4180025000,2021,11,NA,52.5
4180025000,2021,12,NA,3.5
4180025000,2022,01,NA,2.5
4180025000,2022,02,NA,5.0
4180025000,2022,03,NA,88.5
4180025000,2022,04,NA,13.0
4180025000,2022,05,NA,14.5
4180025000,2022,06,NA,399.5
4180025000,2022,07,NA,238.0
4180025000,2022,08,NA,427.5
4180025000,2022,09,NA,190.0
4180025000,2022,10,NA,179.5
4180025000,2022,11,NA,90.0
4180025000,2022,12,NA,4.5
4180025000,2023,01,NA,42.0
4180025000,2023,02,NA,0.5
4180025000,2023,03,NA,11.0
4180025000,2023,04,NA,66.0
4180025000,2023,05,NA,64.5
4180025000,2023,06,NA,172.5
4180025000,2023,07,NA,453.5
4180025000,2023,08,NA,327.0
4180025000,2023,09,NA,80.5
4180025000,2023,10,NA,32.5
4180025000,2023,11,NA,67.0
4180025000,2023,12,NA,66.0
4180025000,2024,01,NA,9.5
4180025000,2024,02,NA,460.5
4180025000,2024,03,NA,41.5
4180025000,2024,04,NA,21.0
4180025000,2024,05,NA,369.0
4180025000,2024,06,NA,62.5
4180025000,2024,07,NA,747.0
4180025000,2024,08,NA,126.0
4180025000,2024,09,NA,103.0
4180025000,2024,10,NA,50.5
4180025000,2024,11,NA,35.5
4180025000,2024,12,NA,7.5
4180025000,2025,01,NA,14.5
4180025000,2025,02,NA,2.5
4180025000,2025,03,NA,27.0
4180025000,2025,04,NA,144.0
4180025000,2025,05,NA,111.0
4180025000,2025,06,NA,168.5
4180025000,2025,07,NA,271.0
4180025000,2025,08,NA,415.5
4180025000,2025,09,NA,261.0
4180025000,2025,10,NA,122.5
4180025000,2025,11,NA,17.5
4180025000,2025,12,NA,36.0
5181025000,2021,01,-5.0,4.0
5181025000,2021,02,0.6,1.5
5181025000,2021,03,6.6,75.0
5181025000,2021,04,11.7,95.0
5181025000,2021,05,15.2,166.5
5181025000,2021,06,21.2,58.5
5181025000,2021,07,26.4,112.0
5181025000,2021,08,23.7,145.0
5181025000,2021,09,20.1,78.0
5181025000,2021,10,12.7,62.0
5181025000,2021,11,5.5,51.0
5181025000,2021,12,-1.5,2.0
5181025000,2022,01,-4.9,1.0
5181025000,2022,02,-3.4,7.0
5181025000,2022,03,5.3,65.0
5181025000,2022,04,12.8,27.5
5181025000,2022,05,16.6,8.5
5181025000,2022,06,21.4,332.5
5181025000,2022,07,25.6,144.0
5181025000,2022,08,24.3,427.5
5181025000,2022,09,19.3,213.0
5181025000,2022,10,11.5,109.0
5181025000,2022,11,6.9,58.5
5181025000,2022,12,-5.6,1.5
5181025000,2023,01,-5.2,37.0
5181025000,2023,02,-0.8,0.5
5181025000,2023,03,7.0,17.5
5181025000,2023,04,11.9,80.0
5181025000,2023,05,17.1,101.0
5181025000,2023,06,22.0,210.5
5181025000,2023,07,25.8,235.0
5181025000,2023,08,25.6,137.0
5181025000,2023,09,21.3,121.0
5181025000,2023,10,12.1,5.5
5181025000,2023,11,5.0,85.5
5181025000,2023,12,-1.6,49.5
5181025000,2024,01,-2.7,7.5
5181025000,2024,02,0.6,40.0
5181025000,2024,03,4.3,39.0
5181025000,2024,04,13.6,18.0
5181025000,2024,05,16.4,85.5
5181025000,2024,06,22.4,155.5
5181025000,2024,07,25.5,291.5
5181025000,2024,08,27.2,61.5
5181025000,2024,09,22.1,185.0
5181025000,2024,10,13.6,83.0
5181025000,2024,11,7.0,23.5
5181025000,2024,12,-2.0,2.5
5181025000,2025,01,-4.0,6.5
5181025000,2025,02,-3.9,4.0
5181025000,2025,03,4.8,32.0
5181025000,2025,04,12.0,79.0
5181025000,2025,05,15.5,77.0
5181025000,2025,06,22.7,75.0
5181025000,2025,07,26.5,155.0
5181025000,2025,08,26.5,181.5
5181025000,2025,09,20.8,316.5
5181025000,2025,10,14.3,129.0
5181025000,2025,11,5.8,15.0
5181025000,2025,12,-0.5,27.0
4165039000,2021,01,-5.9,9.5
4165039000,2021,02,0.1,5.5
4165039000,2021,03,6.3,104.5
4165039000,2021,04,11.8,102.0
4165039000,2021,05,15.1,237.0
4165039000,2021,06,20.8,74.0
4165039000,2021,07,25.9,130.5
4165039000,2021,08,23.3,242.5
4165039000,2021,09,19.8,111.0
4165039000,2021,10,12.2,132.0
4165039000,2021,11,5.0,58.5
4165039000,2021,12,-2.2,8.0
4165039000,2022,01,-5.9,3.5
4165039000,2022,02,-4.0,10.5
4165039000,2022,03,5.1,98.5
4165039000,2022,04,12.4,20.0
4165039000,2022,05,16.3,19.0
4165039000,2022,06,20.9,2.0
4165039000,2022,07,25.2,161.5
4165039000,2022,08,23.8,421.0
4165039000,2022,09,18.9,275.0
4165039000,2022,10,10.8,159.5
4165039000,2022,11,6.2,105.5
4165039000,2022,12,-6.8,5.0
4165039000,2023,01,-5.8,46.0
4165039000,2023,02,-1.1,1.0
4165039000,2023,03,6.6,13.0
4165039000,2023,04,11.5,104.0
4165039000,2023,05,17.0,149.0
4165039000,2023,06,21.5,200.0
4165039000,2023,07,25.4,357.0
4165039000,2023,08,25.1,284.5
4165039000,2023,09,21.1,107.5
4165039000,2023,10,11.8,23.0
4165039000,2023,11,4.0,106.0
4165039000,2023,12,-2.1,65.0
4165039000,2024,01,-3.3,11.0
4165039000,2024,02,1.2,55.0
4165039000,2024,03,4.4,45.0
4165039000,2024,04,14.0,21.0
4165039000,2024,05,16.2,149.0
4165039000,2024,06,22.4,69.5
4165039000,2024,07,25.1,773.0
4165039000,2024,08,27.1,183.5
4165039000,2024,09,22.3,137.5
4165039000,2024,10,13.1,59.0
4165039000,2024,11,6.1,38.5
4165039000,2024,12,-3.2,6.0
4165039000,2025,01,-4.4,7.5
4165039000,2025,02,-4.2,9.0
4165039000,2025,03,5.0,28.5
4165039000,2025,04,11.3,139.0
4165039000,2025,05,15.6,104.5
4165039000,2025,06,22.0,244.5
4165039000,2025,07,26.1,276.0
4165039000,2025,08,26.1,439.5
4165039000,2025,09,21.0,274.0
4165039000,2025,10,14.0,199.5
4165039000,2025,11,5.3,18.0
4165039000,2025,12,-1.8,32.5
4817012200,2021,01,1.0,15.5
4817012200,2021,02,5.1,25.0
4817012200,2021,03,10.2,159.0
4817012200,2021,04,14.1,81.0
4817012200,2021,05,18.1,114.0
4817012200,2021,06,22.7,0.0
4817012200,2021,07,26.7,372.0
4817012200,2021,08,26.2,355.0
4817012200,2021,09,22.2,117.5
4817012200,2021,10,16.3,46.5
4817012200,2021,11,8.5,72.0
4817012200,2021,12,2.9,2.0
4817012200,2022,01,1.1,0.0
4817012200,2022,02,1.9,0.0
4817012200,2022,03,9.1,94.5
4817012200,2022,04,14.6,66.5
4817012200,2022,05,19.2,1.0
4817012200,2022,06,23.3,101.5
4817012200,2022,07,27.3,165.0
4817012200,2022,08,26.7,149.5
4817012200,2022,09,22.0,128.0
4817012200,2022,10,15.2,20.0
4817012200,2022,11,10.2,77.5
4817012200,2022,12,0.7,7.5
4817012200,2023,01,1.3,58.0
4817012200,2023,02,4.3,25.5
4817012200,2023,03,10.6,50.0
4817012200,2023,04,13.9,111.0
4817012200,2023,05,18.4,362.0
4817012200,2023,06,23.6,282.0
4817012200,2023,07,26.6,469.5
4817012200,2023,08,28.0,439.5
4817012200,2023,09,24.2,200.5
4817012200,2023,10,15.8,8.5
4817012200,2023,11,9.6,62.5
4817012200,2023,12,4.4,94.0
4817012200,2024,01,3.1,33.0
4817012200,2024,02,6.2,165.0
4817012200,2024,03,8.7,94.0
4817012200,2024,04,16.0,170.0
4817012200,2024,05,19.5,180.0
4817012200,2024,06,23.9,193.0
4817012200,2024,07,27.9,195.5
4817012200,2024,08,28.8,90.0
4817012200,2024,09,25.9,356.5
4817012200,2024,10,17.4,148.0
4817012200,2024,11,10.7,87.5
4817012200,2024,12,3.1,0.0
4817012200,2025,01,0.9,2.5
4817012200,2025,02,1.2,25.5
4817012200,2025,03,9.0,39.5
4817012200,2025,04,14.2,78.5
4817012200,2025,05,17.6,160.5
4817012200,2025,06,23.7,174.0
4817012200,2025,07,27.8,410.0
4817012200,2025,08,28.1,180.5
4817012200,2025,09,24.6,100.5
4817012200,2025,10,18.1,154.5
4817012200,2025,11,8.8,25.5
4817012200,2025,12,3.6,12.5
4311000000,2021,01,-2.4,9.0
4311000000,2021,02,2.5,4.0
4311000000,2021,03,8.7,10.0
4311000000,2021,04,14.0,22.5
4311000000,2021,05,17.2,136.5
4311000000,2021,06,23.4,74.0
4311000000,2021,07,27.7,154.5
4311000000,2021,08,25.5,247.5
4311000000,2021,09,22.0,164.5
4311000000,2021,10,14.9,29.5
4311000000,2021,11,7.7,49.5
4311000000,2021,12,0.6,2.5
4311000000,2022,01,-2.4,0.5
4311000000,2022,02,-1.2,1.0
4311000000,2022,03,7.6,66.0
4311000000,2022,04,14.2,49.0
4311000000,2022,05,18.9,7.5
4311000000,2022,06,24.0,147.0
4311000000,2022,07,27.1,146.0
4311000000,2022,08,25.9,415.5
4311000000,2022,09,21.7,92.0
4311000000,2022,10,13.8,101.5
4311000000,2022,11,8.6,40.5
4311000000,2022,12,-3.1,14.5
4311000000,2023,01,-1.7,26.0
4311000000,2023,02,1.6,2.5
4311000000,2023,03,9.3,21.5
4311000000,2023,04,13.8,37.0
4311000000,2023,05,19.2,195.5
4311000000,2023,06,24.0,144.5
4311000000,2023,07,26.5,785.5
4311000000,2023,08,27.6,299.5
4311000000,2023,09,23.2,308.5
4311000000,2023,10,14.6,11.5
4311000000,2023,11,7.1,37.5
4311000000,2023,12,1.7,93.0
4311000000,2024,01,-0.4,35.5
4311000000,2024,02,3.9,76.5
4311000000,2024,03,6.8,44.5
4311000000,2024,04,15.9,36.0
4311000000,2024,05,18.4,111.5
4311000000,2024,06,23.8,81.5
4311000000,2024,07,27.0,505.5
4311000000,2024,08,28.8,41.5
4311000000,2024,09,25.6,220.0
4311000000,2024,10,15.7,93.0
4311000000,2024,11,8.9,37.5
4311000000,2024,12,0.5,4.0
4311000000,2025,01,-1.2,8.5
4311000000,2025,02,-1.5,7.0
4311000000,2025,03,7.4,46.5
4311000000,2025,04,13.4,67.5
4311000000,2025,05,17.4,100.5
4311000000,2025,06,23.9,237.0
4311000000,2025,07,28.1,296.5
4311000000,2025,08,27.8,103.0
4311000000,2025,09,23.5,219.0
4311000000,2025,10,16.7,194.5
4311000000,2025,11,7.9,21.0
4311000000,2025,12,1.3,27.5
