region_code,region_name,instl_la,instl_lo,pH,organic_matter,available_p,k,ca,mg,ec,annual_mean_temp,growing_temp,temp_seasonality,annual_precip,temp_raw_09001,temp_raw_09011,temp_raw_07001,temp_raw_03001,temp_raw_04009,pH_outlier,pH_impute_method,pH_impute_source,organic_matter_outlier,organic_matter_impute_method,organic_matter_impute_source,available_p_outlier,available_p_impute_method,available_p_impute_source,k_outlier,k_impute_method,k_impute_source,ca_outlier,ca_impute_method,ca_impute_source,mg_outlier,mg_impute_method,mg_impute_source,ec_outlier,ec_impute_method,ec_impute_source,temp_raw_09001_outlier,temp_raw_09001_impute_method,temp_raw_09001_impute_source,temp_raw_09011_outlier,temp_raw_09011_impute_method,temp_raw_09011_impute_source,temp_raw_07001_outlier,temp_raw_07001_impute_method,temp_raw_07001_impute_source,temp_raw_03001_outlier,temp_raw_03001_impute_method,temp_raw_03001_impute_source,temp_raw_04009_outlier,temp_raw_04009_impute_method,temp_raw_04009_impute_source,available_p_score_09001,organic_matter_score_09001,ph_score_09001,k_score_09001,ca_score_09001,mg_score_09001,subsoil_texture,subsoil_texture_score_09001,subsoil_texture_missing_09001,slope_pct,slope_pct_score_09001,slope_pct_missing_09001,soil_score_total_09001,soil_score_total_09001_missing,available_p_score_09011,organic_matter_score_09011,ph_score_09011,k_score_09011,ca_score_09011,mg_score_09011,subsoil_texture_score_09011,subsoil_texture_missing_09011,slope_pct_score_09011,slope_pct_missing_09011,soil_score_total_09011,soil_score_total_09011_missing,ph_score_07001,organic_matter_score_07001,available_p_score_07001,k_score_07001,ca_score_07001,mg_score_07001,ec_score_07001,slope_pct_score_07001,slope_pct_missing_07001,soil_score_total_07001,soil_score_total_07001_missing,ph_score_03001,organic_matter_score_03001,available_p_score_03001,k_score_03001,ca_score_03001,mg_score_03001,ec_score_03001,slope_pct_score_03001,slope_pct_missing_03001,gravel_pct,gravel_pct_score_03001,gravel_pct_missing_03001,soil_score_total_03001,soil_score_total_03001_missing,ph_score_04009,organic_matter_score_04009,available_p_score_04009,k_score_04009,ca_score_04009,mg_score_04009,ec_score_04009,slope_pct_score_04009,slope_pct_missing_04009,soil_score_total_04009,soil_score_total_04009_missing,pH_missing,organic_matter_missing,available_p_missing,k_missing,ca_missing,mg_missing,ec_missing,temp_09001_사과_score,temp_09001_사과_missing,temp_grade_09001_사과_score,total_score_09001_사과_weighted_mean,total_score_09001_사과_missing,total_score_09001_사과,total_score_09001_사과_mlcm_flat,limiting_factor_09001_사과,temp_09011_배_score,temp_09011_배_missing,total_score_09011_배_weighted_mean,total_score_09011_배_missing,total_score_09011_배,total_score_09011_배_mlcm_flat,limiting_factor_09011_배,temp_07001_상추_score,temp_07001_상추_missing,total_score_07001_상추_weighted_mean,total_score_07001_상추_missing,total_score_07001_상추,total_score_07001_상추_mlcm_flat,limiting_factor_07001_상추,temp_03001_감자_score,temp_03001_감자_missing,total_score_03001_감자_weighted_mean,total_score_03001_감자_missing,total_score_03001_감자,total_score_03001_감자_mlcm_flat,limiting_factor_03001_감자,temp_04009_오이_score,temp_04009_오이_missing,total_score_04009_오이_weighted_mean,total_score_04009_오이_missing,total_score_04009_오이,total_score_04009_오이_mlcm_flat,limiting_factor_04009_오이,total_score_09001_사과_percentile,total_score_09011_배_percentile,total_score_07001_상추_percentile,total_score_03001_감자_percentile,total_score_04009_오이_percentile
5183025000,강원특별자치도 양양군 양양읍,38.0919958649232,128.6324377986959,5.789,19.525,306.369,0.71,3.111,1.189,0.165,14.033333333333333,21.599999999999998,9.64481333372628,1314.5,20.728571428571428,20.728571428571428,16.775,14.9,21.599999999999998,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,93.1,50.1,73.3,78.6,21.9,50.6,2,100.0,False,30.0,15.3,False,60.4,False,93.1,50.1,73.3,78.6,21.9,50.6,75.0,False,0.0,False,55.3,False,0.2,93.6,100.0,55.7,10.5,18.1,100.0,0.0,False,47.3,False,100.0,93.6,100.0,41.0,30.4,50.6,100.0,0.0,False,15.0,100.0,False,68.4,False,87.7,93.6,36.9,100.0,21.9,50.6,100.0,0.0,False,61.3,False,False,False,False,False,False,False,False,100.0,False,20.7,76.2,False,60.4,15.3,slope_pct_score,100.0,False,73.2,False,55.3,0.0,slope_pct_score,82.7,False,61.5,False,47.3,0.0,slope_pct_score,100.0,False,81.0,False,68.4,0.0,slope_pct_score,87.4,False,71.7,False,61.3,0.0,slope_pct_score,26.0,26.0,12.7,36.0,21.3
5113037000,강원특별자치도 원주시 흥업면,37.2950318712105,127.9170261066824,5.927,15.565,326.993,1.028,7.067,1.1,1.6,12.033333333333333,20.8,11.030646015313495,1239.5,19.957142857142856,19.957142857142856,16.125,14.274999999999999,20.8,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,84.9,16.4,90.4,13.5,37.7,41.1,4,75.0,False,2.0,100.0,False,57.4,False,84.9,16.4,90.4,13.5,37.7,41.1,100.0,False,100.0,False,60.5,False,8.3,70.7,100.0,9.8,93.0,15.0,100.0,100.0,False,62.1,False,100.0,70.7,100.0,6.6,27.0,41.1,100.0,100.0,False,100.0,0.0,False,60.6,False,92.9,70.7,45.4,22.7,37.7,41.1,100.0,100.0,False,63.8,False,False,False,False,False,False,False,False,100.0,False,51.4,74.4,False,57.4,13.5,k_score,100.0,False,76.3,False,60.5,13.5,k_score,81.0,False,69.7,False,62.1,8.3,ph_score,94.6,False,74.2,False,60.6,0.0,gravel_pct_score,85.5,False,72.5,False,63.8,22.7,k_score,22.0,32.7,39.7,20.3,24.7
5219042000,전북특별자치도 남원시 이백면,35.42607,127.43794,5.652,21.861,312.829,,,,,13.758333333333333,21.900000000000002,10.377025176569223,1734.5,21.25714285714286,21.25714285714286,17.849999999999998,15.375,21.900000000000002,False,measured,,False,measured,,False,measured,,False,missing,,False,missing,,False,missing,,False,missing,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,91.0,82.3,32.3,,,,2,100.0,False,7.0,100.0,False,81.1,True,91.0,82.3,32.3,,,,75.0,False,100.0,False,76.1,True,0.0,100.0,100.0,,,,,100.0,False,75.0,True,100.0,100.0,100.0,,,,,100.0,False,15.0,100.0,False,100.0,True,80.0,100.0,39.3,,,,,100.0,False,79.8,True,False,False,False,True,True,True,True,100.0,False,10.6,88.7,True,81.1,32.3,ph_score,100.0,False,85.7,True,76.1,32.3,ph_score,85.4,False,79.2,True,75.0,0.0,ph_score,100.0,False,100.0,True,100.0,100.0,ph_score,88.0,False,83.1,True,79.8,39.3,available_p_score,80.0,68.0,76.0,95.3,72.7
1274031000,전남광주통합특별시 고흥군 풍양면,34.5664897936253,127.2581180596731,,,,,,,,14.666666666666666,21.916666666666668,9.54704460061126,1274.0,21.428571428571427,21.428571428571427,18.325,15.225,21.916666666666668,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,,,,,,,,,True,,,True,,True,,,,,,,,True,,True,,True,,,,,,,,,True,,True,,,,,,,,,True,,,True,,True,,,,,,,,,True,,True,True,True,True,True,True,True,True,100.0,False,8.0,,True,100.0,100.0,기온,100.0,False,,True,100.0,100.0,기온,86.5,False,,True,86.5,86.5,기온,100.0,False,,True,100.0,100.0,기온,88.1,False,,True,88.1,88.1,기온,99.0,96.0,96.7,95.3,92.7
4711000000,경상북도 포항시,35.89591,129.45222,5.96,26.56,404.575,,,,,14.266666666666666,21.650000000000002,9.51595152012311,1156.5,20.97142857142857,20.97142857142857,17.45,15.275,21.650000000000002,False,measured,,False,measured,,False,measured,,False,missing,,False,missing,,False,missing,,False,missing,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,33.3,100.0,92.6,,,,5,50.0,False,2.0,100.0,False,75.2,True,33.3,100.0,92.6,,,,100.0,False,100.0,False,85.2,True,10.7,100.0,94.1,,,,,100.0,False,76.2,True,100.0,100.0,56.4,,,,,100.0,False,15.0,100.0,False,91.3,True,93.9,100.0,100.0,,,,,100.0,False,98.5,True,False,False,False,True,True,True,True,100.0,False,15.6,85.1,True,75.2,33.3,available_p_score,100.0,False,91.1,True,85.2,33.3,available_p_score,84.4,False,79.5,True,76.2,10.7,ph_score,100.0,False,94.8,True,91.3,56.4,available_p_score,87.5,False,94.1,True,87.5,87.5,기온,69.3,83.0,78.7,82.7,90.7
4782033000,경상북도 청도군 각북면,35.6693081419922,128.5976590084128,5.768,29.401,463.642,1.001,8.828,2.601,0.58,13.841666666666667,21.95,10.284362209714615,1452.5,21.228571428571428,21.228571428571428,17.775,15.55,21.95,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,19.6,100.0,67.6,15.7,11.0,27.4,6,50.0,False,2.0,100.0,False,48.9,False,19.6,100.0,67.6,15.7,11.0,27.4,50.0,False,100.0,False,48.9,False,0.0,100.0,73.1,11.7,22.8,88.1,100.0,100.0,False,62.0,False,100.0,100.0,30.7,8.3,6.7,27.4,100.0,100.0,False,15.0,100.0,False,63.7,False,86.8,100.0,100.0,25.9,11.0,27.4,100.0,100.0,False,68.9,False,False,False,False,False,False,False,False,100.0,False,11.1,69.3,False,48.9,11.0,ca_score,100.0,False,69.3,False,48.9,11.0,ca_score,85.2,False,71.3,False,62.0,0.0,ph_score,100.0,False,78.2,False,63.7,6.7,ca_score,88.1,False,76.6,False,68.9,11.0,ca_score,10.0,16.0,38.7,28.3,34.0
4792032000,경상북도 봉화군 봉성면,36.901232024422,128.7732152498497,6.017,21.681,465.651,0.378,5.447,1.226,0.2,10.516666666666667,19.25,10.987913470001592,939.5,18.428571428571427,18.428571428571427,14.600000000000001,12.5,19.25,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,19.2,81.2,100.0,100.0,100.0,55.9,4,75.0,False,7.0,100.0,False,78.9,False,19.2,81.2,100.0,100.0,100.0,55.9,100.0,False,100.0,False,82.0,False,15.5,100.0,71.4,91.6,56.9,19.5,100.0,100.0,False,69.4,False,100.0,100.0,30.1,38.5,100.0,55.9,100.0,100.0,False,15.0,100.0,False,80.5,False,100.0,100.0,100.0,13.9,100.0,55.9,100.0,100.0,False,83.7,False,False,False,False,False,False,False,False,100.0,False,100.0,87.3,False,78.9,19.2,available_p_score,90.4,False,85.4,False,82.0,19.2,available_p_score,76.7,False,72.3,False,69.4,15.5,ph_score,79.8,False,80.2,False,79.8,30.1,기온,81.7,False,82.9,False,81.7,13.9,기온,76.7,78.7,61.0,66.0,76.0
5011013400,제주특별자치도 제주시 오등동,33.465883,126.539128,5.284,46.136,487.835,0.786,7.983,1.424,0.36,15.816666666666668,22.333333333333332,8.745371069972684,1163.5,21.957142857142856,21.957142857142856,19.075,16.15,22.333333333333332,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,15.6,9.3,0.0,47.1,20.6,90.1,5,50.0,False,7.0,100.0,False,41.6,False,15.6,9.3,0.0,47.1,20.6,90.1,100.0,False,100.0,False,47.8,False,0.0,0.0,50.9,35.8,40.0,28.7,100.0,100.0,False,44.4,False,90.4,0.0,24.7,27.9,14.5,90.1,100.0,100.0,False,15.0,100.0,False,60.8,False,17.1,0.0,100.0,100.0,20.6,90.1,100.0,100.0,False,66.0,False,False,False,False,False,False,False,False,100.0,False,1.4,65.0,False,41.6,0.0,ph_score,94.1,False,66.3,False,47.8,0.0,ph_score,88.2,False,61.9,False,44.4,0.0,ph_score,100.0,False,76.5,False,60.8,0.0,organic_matter_score,89.0,False,75.2,False,66.0,0.0,organic_matter_score,3.0,12.7,10.0,21.7,28.7
4180025000,경기도 연천군 연천읍,38.0843632868409,127.0784322641421,5.855,21.414,309.216,0.78,7.506,1.791,0.29,,,,,,,,,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,92.2,79.2,83.8,48.8,28.1,100.0,,,True,,,True,72.0,True,92.2,79.2,83.8,48.8,28.1,100.0,,True,,True,72.0,True,3.7,100.0,100.0,36.9,59.6,73.8,100.0,,True,67.7,True,100.0,100.0,100.0,28.7,20.3,100.0,100.0,,True,,,True,78.4,True,90.4,100.0,37.9,100.0,28.1,100.0,100.0,,True,79.5,True,False,False,False,False,False,False,False,,True,,,True,72.0,28.1,ca_score,,True,,True,72.0,28.1,ca_score,,True,,True,67.7,3.7,ph_score,,True,,True,78.4,20.3,ca_score,,True,,True,79.5,28.1,ca_score,53.3,61.7,54.7,64.0,71.0
5181025000,강원특별자치도 인제군 인제읍,38.0965750861415,128.1841529363117,6.292,31.04,708.288,0.456,4.15,0.999,0.5,11.708333333333334,20.666666666666668,11.218042150793057,1097.5,19.75714285714286,19.75714285714286,15.65,13.75,20.666666666666668,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,0.0,100.0,100.0,100.0,44.2,33.3,2,100.0,False,2.0,100.0,False,72.2,False,0.0,100.0,100.0,100.0,44.2,33.3,75.0,False,100.0,False,69.1,False,74.0,91.8,3.9,100.0,22.5,11.8,100.0,100.0,False,63.0,False,100.0,91.8,0.0,71.1,79.9,33.3,100.0,100.0,False,15.0,100.0,False,75.1,False,100.0,91.8,12.6,21.0,44.2,33.3,100.0,100.0,False,62.9,False,False,False,False,False,False,False,False,100.0,False,70.0,83.3,False,72.2,0.0,available_p_score,100.0,False,81.5,False,69.1,0.0,available_p_score,79.7,False,69.7,False,63.0,3.9,available_p_score,91.5,False,81.7,False,75.1,0.0,available_p_score,85.2,False,71.8,False,62.9,12.6,available_p_score,54.0,55.3,41.3,53.3,23.3
4165039000,경기도 포천시 영북면,38.091344,127.280931,5.86,21.959,372.258,0.954,7.859,1.894,0.75,11.333333333333334,20.349999999999998,11.307546420891052,1772.5,19.442857142857143,19.442857142857143,15.475,13.475,20.349999999999998,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,45.8,83.0,84.3,20.0,22.4,100.0,4,75.0,False,7.0,100.0,False,66.3,False,45.8,83.0,84.3,20.0,22.4,100.0,100.0,False,100.0,False,69.4,False,4.0,100.0,100.0,15.4,43.9,87.7,100.0,100.0,False,68.9,False,100.0,100.0,87.2,11.5,15.9,100.0,100.0,100.0,False,15.0,100.0,False,79.4,False,90.6,100.0,84.5,32.6,22.4,100.0,100.0,100.0,False,78.8,False,False,False,False,False,False,False,False,100.0,False,83.7,79.8,False,66.3,20.0,k_score,100.0,False,81.6,False,69.4,20.0,k_score,79.2,False,73.0,False,68.9,4.0,ph_score,89.6,False,83.5,False,79.4,11.5,k_score,84.5,False,81.1,False,78.8,22.4,ca_score,38.7,57.0,58.3,65.3,66.7
4817012200,경상남도 진주시 초전동,35.2053856897418,128.1169794784073,6.452,29.294,1288.91,0.637,9.587,1.903,0.61,14.799999999999999,22.666666666666668,10.061086151378218,1364.0,22.014285714285712,22.014285714285712,18.625,16.125,22.666666666666668,False,measured,,False,measured,,True,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,0.0,100.0,100.0,91.2,4.7,100.0,2,100.0,False,2.0,100.0,False,74.5,False,0.0,100.0,100.0,91.2,4.7,100.0,75.0,False,100.0,False,71.4,False,92.1,100.0,0.0,88.8,13.4,88.5,100.0,100.0,False,72.8,False,100.0,100.0,0.0,78.3,1.2,100.0,100.0,100.0,False,15.0,100.0,False,75.5,False,100.0,100.0,0.0,54.6,4.7,100.0,100.0,100.0,False,69.9,False,False,False,False,False,False,False,False,100.0,False,0.7,84.7,False,74.5,0.0,available_p_score,93.5,False,80.2,False,71.4,0.0,available_p_score,87.2,False,78.6,False,72.8,0.0,available_p_score,100.0,False,85.3,False,75.5,0.0,available_p_score,89.7,False,77.8,False,69.9,0.0,available_p_score,62.3,60.7,71.3,56.7,37.3
4311000000,충청북도 청주시,36.5879445321045,127.5064587060118,5.924,18.531,286.694,,,,,13.725,22.349999999999998,10.909389200467308,1328.5,21.542857142857144,21.542857142857144,17.75,15.524999999999999,22.349999999999998,False,measured,,False,measured,,False,measured,,False,missing,,False,missing,,False,missing,,False,missing,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,100.0,36.8,90.1,,,,5,50.0,False,2.0,100.0,False,75.4,True,100.0,36.8,90.1,,,,100.0,False,100.0,False,85.4,True,8.1,90.3,100.0,,,,,100.0,False,74.6,True,100.0,90.3,100.0,,,,,100.0,False,15.0,100.0,False,98.1,True,92.8,90.3,30.8,,,,,100.0,False,78.5,True,False,False,False,True,True,True,True,100.0,False,6.4,85.2,True,75.4,36.8,organic_matter_score,100.0,False,91.2,True,85.4,36.8,organic_matter_score,85.1,False,78.8,True,74.6,8.1,ph_score,100.0,False,98.9,True,98.1,90.3,organic_matter_score,89.0,False,82.7,True,78.5,30.8,available_p_score,70.0,84.0,74.7,89.3,64.7
4182025000,경기도 가평군 가평읍,37.8462172893295,127.500637166144,5.693,25.415,336.842,0.335,3.945,0.867,0.495,11.791666666666666,20.71666666666667,11.251299588236126,1655.0,19.88571428571429,19.88571428571429,15.925,13.950000000000001,20.71666666666667,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,78.5,100.0,40.6,100.0,38.0,25.7,1,25.0,False,2.0,100.0,False,63.5,False,78.5,100.0,40.6,100.0,38.0,25.7,25.0,False,100.0,False,63.5,False,0.0,100.0,100.0,81.6,19.6,8.2,100.0,100.0,False,63.7,False,100.0,100.0,100.0,30.9,56.8,25.7,100.0,100.0,False,100.0,0.0,False,68.2,False,82.8,100.0,50.7,10.7,38.0,25.7,100.0,100.0,False,63.5,False,False,False,False,False,False,False,False,100.0,False,57.4,78.1,False,63.5,25.0,subsoil_texture_score,100.0,False,78.1,False,63.5,25.0,subsoil_texture_score,80.5,False,70.4,False,63.7,0.0,ph_score,92.7,False,78.0,False,68.2,0.0,gravel_pct_score,85.3,False,72.2,False,63.5,10.7,k_score,33.3,41.0,44.3,34.7,24.0
4425031000,충청남도 계룡시 두마면,36.2616917568172,127.2772604357715,5.946,33.691,463.304,0.433,5.963,1.464,0.34,,,,,,,,,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,19.7,100.0,91.7,100.0,100.0,92.9,1,25.0,False,2.0,100.0,False,78.7,False,19.7,100.0,91.7,100.0,100.0,92.9,25.0,False,100.0,False,78.7,False,9.7,78.4,73.3,100.0,94.0,31.0,100.0,100.0,False,73.3,False,100.0,78.4,30.8,53.1,67.8,92.9,100.0,100.0,False,15.0,100.0,False,80.3,False,93.4,78.4,100.0,18.7,100.0,92.9,100.0,100.0,False,85.4,False,False,False,False,False,False,False,False,,True,,,True,78.7,19.7,available_p_score,,True,,True,78.7,19.7,available_p_score,,True,,True,73.3,9.7,ph_score,,True,,True,80.3,30.8,available_p_score,,True,,True,85.4,18.7,k_score,76.0,74.7,72.0,68.0,85.3
4723025000,경상북도 영천시 금호읍,35.920652,128.863665,5.611,26.7,650.115,0.734,7.146,2.095,0.8,14.066666666666668,22.683333333333334,10.815925407668196,1095.0,21.82857142857143,21.82857142857143,18.0,16.15,22.683333333333334,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,0.0,100.0,25.9,70.2,35.7,88.6,6,50.0,False,2.0,100.0,False,58.8,False,0.0,100.0,25.9,70.2,35.7,88.6,50.0,False,100.0,False,58.8,False,0.0,100.0,10.3,47.6,90.4,100.0,100.0,100.0,False,68.5,False,100.0,100.0,2.2,36.1,25.7,88.6,100.0,100.0,False,15.0,100.0,False,72.5,False,76.7,100.0,22.2,100.0,35.7,88.6,100.0,100.0,False,77.9,False,False,False,False,False,False,False,False,100.0,False,2.8,75.3,False,58.8,0.0,available_p_score,100.0,False,75.3,False,58.8,0.0,available_p_score,85.7,False,75.4,False,68.5,0.0,ph_score,100.0,False,83.5,False,72.5,2.2,available_p_score,89.7,False,82.6,False,77.9,22.2,available_p_score,24.7,30.7,56.7,47.0,64.0
1217039000,전남광주통합특별시 나주시 금천면,35.0237139597746,126.7474754716671,,,,,,,,14.591666666666667,22.45,10.149470056325228,1387.5,21.82857142857143,21.82857142857143,18.35,15.7,22.45,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,,,,,,,5,50.0,False,2.0,100.0,False,75.0,True,,,,,,,100.0,False,100.0,False,100.0,True,,,,,,,,100.0,False,100.0,True,,,,,,,,100.0,False,15.0,100.0,False,100.0,True,,,,,,,,100.0,False,100.0,True,True,True,True,True,True,True,True,100.0,False,2.8,85.0,True,75.0,50.0,subsoil_texture_score,100.0,False,100.0,True,100.0,100.0,subsoil_texture_score,86.6,False,94.6,True,86.6,86.6,기온,100.0,False,100.0,True,100.0,100.0,slope_pct_score,89.2,False,95.7,True,89.2,89.2,기온,66.0,96.0,97.3,95.3,96.0
5271033000,전북특별자치도 완주군 이서면,35.8288117054826,127.045590795387,5.739,24.089,432.526,0.62,6.827,1.892,0.5,14.275,22.5,10.568058650308657,1602.0,21.814285714285713,21.814285714285713,18.2,15.649999999999999,22.5,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,True,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,25.9,92.3,55.0,93.1,45.0,100.0,4,75.0,False,7.0,100.0,False,73.3,False,25.9,92.3,55.0,93.1,45.0,100.0,100.0,False,100.0,False,76.4,False,0.0,100.0,87.5,92.0,100.0,87.5,100.0,100.0,False,83.4,False,100.0,100.0,41.1,88.2,31.6,100.0,100.0,100.0,False,15.0,100.0,False,84.5,False,85.4,100.0,100.0,48.8,45.0,100.0,100.0,100.0,False,84.9,False,False,False,False,False,False,False,False,100.0,False,3.0,84.0,False,73.3,25.9,available_p_score,100.0,False,85.8,False,76.4,25.9,available_p_score,86.2,False,84.5,False,83.4,0.0,ph_score,100.0,False,90.7,False,84.5,31.6,ca_score,89.3,False,86.7,False,84.9,45.0,ca_score,57.7,69.0,89.3,75.3,83.0
5180000000,강원특별자치도 양구군,38.2631528,128.2631528,6.038,20.08,689.949,0.845,5.587,1.511,0.435,9.925,18.416666666666668,10.570983010968366,1363.5,17.5,17.5,13.55,11.925,18.416666666666668,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,0.0,62.0,100.0,34.2,100.0,100.0,2,100.0,False,15.0,100.0,False,74.5,False,0.0,62.0,100.0,34.2,100.0,100.0,75.0,False,25.7,False,62.1,False,17.5,100.0,5.7,26.7,74.3,34.1,100.0,25.7,False,48.0,False,100.0,100.0,0.0,20.9,92.4,100.0,100.0,25.7,False,35.0,100.0,False,71.0,False,100.0,100.0,15.2,69.8,100.0,100.0,100.0,25.7,False,76.3,False,False,False,False,False,False,False,False,92.1,False,100.0,81.5,False,74.5,0.0,available_p_score,69.3,False,65.0,False,62.1,0.0,available_p_score,73.5,False,58.2,False,48.0,5.7,available_p_score,68.3,False,69.9,False,68.3,0.0,기온,79.5,False,77.6,False,76.3,15.2,available_p_score,62.3,35.3,13.3,35.3,58.7
5123031000,강원특별자치도 삼척시 근덕면,37.38477,129.22837,5.768,26.767,229.068,1.965,14.42,2.4,1.34,14.125,21.3,9.230889349451557,984.5,20.52857142857143,20.52857142857143,16.825,14.725000000000001,21.3,False,measured,,False,measured,,False,measured,,True,measured,,True,measured,,False,measured,,False,measured,,False,measured,,False,measured,,True,measured,,False,measured,,False,measured,,100.0,100.0,67.6,0.0,0.0,41.1,1,25.0,False,2.0,100.0,False,54.2,False,100.0,100.0,67.6,0.0,0.0,41.1,25.0,False,100.0,False,54.2,False,0.0,100.0,90.6,0.0,0.0,100.0,100.0,100.0,False,61.3,False,100.0,100.0,87.8,0.0,0.0,41.1,100.0,100.0,False,15.0,100.0,False,69.9,False,86.8,100.0,18.3,0.0,0.0,41.1,100.0,100.0,False,55.8,False,False,False,False,False,False,False,False,100.0,False,25.9,72.5,False,54.2,0.0,k_score,100.0,False,72.5,False,54.2,0.0,k_score,82.8,False,69.9,False,61.3,0.0,ph_score,100.0,False,81.9,False,69.9,0.0,k_score,86.7,False,68.2,False,55.8,0.0,k_score,17.3,22.0,36.0,42.0,12.7
4315025000,충청북도 제천시 봉양읍,37.1615680049508,128.1766830256354,5.949,23.329,377.538,0.743,12.311,3.045,1.833,11.791666666666666,20.483333333333334,10.967593448911483,1282.5,19.685714285714287,19.685714285714287,15.95,13.875,20.483333333333334,False,measured,,False,measured,,False,measured,,False,measured,,True,measured,,True,measured,,True,measured,,True,measured,,True,measured,,False,measured,,False,measured,,True,measured,,43.3,89.6,91.9,65.3,0.0,10.6,2,100.0,False,2.0,100.0,False,62.6,False,43.3,89.6,91.9,65.3,0.0,10.6,75.0,False,100.0,False,59.5,False,9.9,100.0,100.0,45.2,0.0,30.5,100.0,100.0,False,60.7,False,100.0,100.0,84.6,34.5,0.0,10.6,100.0,100.0,False,15.0,100.0,False,70.0,False,93.5,100.0,87.1,100.0,0.0,10.6,100.0,100.0,False,73.9,False,False,False,False,False,False,False,False,100.0,False,74.3,77.6,False,62.6,0.0,ca_score,100.0,False,75.7,False,59.5,0.0,ca_score,80.5,False,68.6,False,60.7,0.0,ca_score,92.3,False,78.9,False,70.0,0.0,ca_score,84.8,False,78.3,False,73.9,0.0,ca_score,31.3,32.0,34.7,42.7,50.3
5277040000,전북특별자치도 순창군 구림면,35.4382172716685,127.0412064846703,5.762,29.554,261.319,0.523,4.94,1.17,0.279,12.325000000000001,20.433333333333334,10.442145808736301,1850.0,19.785714285714285,19.785714285714285,16.275000000000002,13.6,20.433333333333334,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,100.0,100.0,65.5,100.0,93.3,48.2,2,100.0,False,2.0,100.0,False,88.4,False,100.0,100.0,65.5,100.0,93.3,48.2,75.0,False,100.0,False,85.2,False,0.0,100.0,100.0,100.0,37.9,17.4,100.0,100.0,False,69.4,False,100.0,100.0,100.0,100.0,100.0,48.2,100.0,100.0,False,15.0,100.0,False,94.2,False,86.5,100.0,24.5,29.1,93.3,48.2,100.0,100.0,False,72.7,False,False,False,False,False,False,False,False,100.0,False,67.8,93.0,False,88.4,48.2,mg_score,100.0,False,91.1,False,85.2,48.2,mg_score,81.4,False,74.2,False,69.4,0.0,ph_score,90.5,False,92.7,False,90.5,48.2,기온,84.7,False,77.5,False,72.7,24.5,available_p_score,94.0,83.0,61.0,81.3,46.7
